A_Lat,A_Lon,A_Alt,A_Spd,A_Crs,A_R,A_Sat,A_HDOP,A_NSatView,B_Lat,B_Lon,B_Alt,B_Spd,B_Crs,B_R,B_Sat,B_HDOP,B_NSatView,C_Lat,C_Lon,C_Alt,C_Spd,C_Crs,C_R,C_Sat,C_HDOP,C_NSatView,Fused_Lat,Fused_Lon,Corrected_Lat,Corrected_Lon,Roll,Pitch,Yaw,Ax,Ay,Az,Gx,Gy,Gz,Timestamp,Fused_Lat_Calc,Fused_Lon_Calc
24.15367333,120.703841,108.3,0.222,0.0,5.45,10,1.09,14,24.153629,120.70390067,147.5,0.37,0.0,5.4,8,1.08,14,24.15375667,120.70388267,122.6,0.352,0.0,6.949999999999999,9,1.39,0,24.15366761538818,120.70387120933266,24.15366507455843,120.70386847634808,192.69,239.05,143.39,19.29,19.05,18.03,88.57,87.48,82.81,2025-10-09T17:23:56.292344,24.15366761538818,120.70387120933266
24.15367333,120.703841,108.1,0.222,0.0,5.45,10,1.09,14,24.15362917,120.70390133,147.4,0.648,0.0,5.4,8,1.08,14,24.15375683,120.70388233,122.7,0.204,0.0,6.949999999999999,9,1.39,0,24.153667707496663,120.70387142625324,24.153665129028226,120.70386872165582,189.88,224.99,143.39,17.27,20.08,19.64,79.29,92.19,90.17,2025-10-09T17:23:56.495282,24.153667707496666,120.70387142625324
24.15367367,120.70384217,107.9,0.37,0.0,5.45,9,1.09,14,24.15362917,120.7039015,147.3,0.315,0.0,5.4,8,1.08,14,24.15375683,120.70388167,122.8,0.407,0.0,6.949999999999999,9,1.39,0,24.15366770253913,120.70387273259884,24.15366518214528,120.70386902064365,199.72,236.24,140.58,14.58,20.25,19.05,66.94,92.98,87.48,2025-10-09T17:23:56.697832,24.153667702539135,120.70387273259885
24.15367483,120.70384417,107.9,0.407,0.0,5.45,9,1.09,14,24.15362917,120.7039015,147.2,0.315,0.0,5.4,8,1.08,14,24.15375617,120.703882,122.8,0.204,0.0,6.949999999999999,9,1.39,0,24.15366810748226,120.70387365145795,24.153665253846683,120.70386935194853,180.03,216.55,143.39,18.99,16.55,16.49,87.22,76.0,75.74,2025-10-09T17:23:56.900294,24.15366810748226,120.70387365145797
24.15367683,120.70384717,107.2,0.056,0.0,5.45,9,1.09,14,24.1536295,120.70390233,147.2,0.611,0.0,5.4,8,1.08,14,24.153756,120.70388183,122.9,0.482,0.0,6.949999999999999,9,1.39,0,24.153669088137363,120.70387527425775,24.15366537098846,120.70386974795608,188.47,226.4,140.58,17.71,19.73,19.39,81.31,90.58,89.05,2025-10-09T17:23:57.102643,24.153669088137363,120.70387527425775
24.15367783,120.703849,106.9,0.352,0.0,5.45,9,1.09,14,24.1536295,120.70390233,146.9,0.611,0.0,5.4,8,1.08,14,24.15375567,120.7038835,122.8,0.056,0.0,6.949999999999999,9,1.39,0,24.15366947315113,120.70387632067956,24.153665502964138,120.7038701780723,177.22,206.71,139.17,17.1,20.26,21.33,78.5,93.02,97.96,2025-10-09T17:23:57.305022,24.15366947315113,120.70387632067956
24.1536795,120.70385067,106.9,0.259,0.0,5.45,9,1.09,14,24.1536295,120.70390267,146.9,0.426,0.0,5.4,8,1.08,14,24.15375583,120.70388417,122.6,0.611,0.0,6.949999999999999,9,1.39,0,24.153670223027287,120.7038772883404,24.15366566631797,120.70387063690382,188.47,239.05,134.96,19.83,20.26,21.3,91.06,93.01,97.82,2025-10-09T17:23:57.507533,24.153670223027287,120.7038772883404
24.1536795,120.70385067,106.7,0.259,0.0,5.45,9,1.09,14,24.1536295,120.70390317,146.8,0.37,0.0,5.4,8,1.08,14,24.15375583,120.70388417,122.4,0.611,0.0,6.949999999999999,9,1.39,0,24.153670223027287,120.70387749586077,24.15366582431989,120.70387108731877,187.06,226.4,132.14,18.6,22.04,22.88,85.39,101.21,105.06,2025-10-09T17:23:57.710045,24.153670223027287,120.70387749586077
24.15368017,120.70385117,106.6,0.278,0.0,5.45,9,1.09,14,24.15362933,120.70390367,146.7,0.241,0.0,5.4,8,1.08,14,24.15375533,120.703885,122.1,0.296,0.0,6.949999999999999,9,1.39,0,24.153670368501167,120.70387804547128,24.153665983907306,120.70387154551389,195.5,233.43,130.74,20.53,18.71,18.04,94.25,85.9,82.86,2025-10-09T17:23:57.912213,24.153670368501167,120.70387804547128
24.15368017,120.70385117,106.7,0.037,0.0,5.45,9,1.09,14,24.15362933,120.7039045,146.7,0.5,0.0,5.4,8,1.08,14,24.153755,120.70388633,121.8,0.185,0.0,6.949999999999999,9,1.39,0,24.15367031889064,120.7038785899006,24.153666135928066,120.70387201079173,168.78,206.71,134.96,20.22,18.77,20.25,92.83,86.18,92.97,2025-10-09T17:23:58.114702,24.153670318890637,120.7038785899006
24.15368067,120.70385133,106.6,0.296,0.0,5.45,9,1.09,14,24.15362933,120.70390483,146.6,0.352,0.0,5.4,8,1.08,14,24.153754,120.7038885,121.7,0.296,0.0,6.949999999999999,9,1.39,0,24.153670385867844,120.70387912263077,24.153666285988596,120.70387248219528,178.63,215.15,133.55,16.1,23.02,19.84,73.95,105.72,91.09,2025-10-09T17:23:58.317201,24.153670385867844,120.70387912263075
24.1536815,120.7038525,106.5,0.056,0.0,5.45,9,1.09,14,24.15362933,120.70390583,146.4,0.389,0.0,5.4,8,1.08,14,24.15375367,120.70388933,121.4,0.315,0.0,6.949999999999999,9,1.39,0,24.15367069699548,120.70388017095996,24.153666445189934,120.70387298274206,180.03,219.36,132.14,18.45,21.61,17.27,84.72,99.21,79.31,2025-10-09T17:23:58.519457,24.15367069699548,120.70388017095995
24.15368183,120.7038525,106.6,0.111,0.0,5.45,9,1.09,14,24.15362917,120.7039065,146.3,0.407,0.0,5.4,8,1.08,14,24.1537535,120.70388983,121.2,0.222,0.0,6.949999999999999,9,1.39,0,24.15367074845804,120.70388052420472,24.153666601388675,120.70387347977947,173.0,224.99,127.92,17.07,20.41,20.8,78.38,93.7,95.52,2025-10-09T17:23:58.921957,24.153670748458037,120.70388052420473
24.153682,120.7038525,106.8,0.259,0.0,5.45,9,1.09,14,24.1536295,120.703908,146.3,0.426,0.0,5.4,8,1.08,14,24.15375317,120.70389083,121.1,0.444,0.0,6.949999999999999,9,1.39,0,24.15367090969709,120.70388129710082,24.15366675955371,120.70387399207185,189.88,230.61,125.11,20.08,20.25,20.15,92.21,92.98,92.53,2025-10-09T17:23:59.124795,24.15367090969709,120.70388129710082
24.1536825,120.70385283,106.7,0.056,0.0,5.45,9,1.09,14,24.1536295,120.703908,146.1,0.426,0.0,5.4,8,1.08,14,24.15375267,120.70389133,121.1,0.333,0.0,6.949999999999999,9,1.39,0,24.15367105184177,120.70388151569432,24.153666918700807,120.70387449436173,182.85,216.55,125.11,18.91,17.59,16.12,86.83,80.75,74.02,2025-10-09T17:23:59.327799,24.153671051841766,120.70388151569432
24.15368233,120.7038535,106.8,0.315,0.0,5.45,9,1.09,14,24.15362983,120.7039085,146.1,0.13,0.0,5.4,8,1.08,14,24.1537525,120.70389083,121.1,0.074,0.0,6.9,9,1.38,0,24.15367126699123,120.70388195864416,24.1536670819332,120.70387499682589,184.25,220.77,125.11,16.1,21.79,19.7,73.91,100.03,90.45,2025-10-09T17:23:59.529742,24.153671266991225,120.70388195864416
24.1536825,120.703854,106.8,0.389,0.0,5.45,9,1.09,14,24.15362983,120.7039085,146.0,0.13,0.0,5.4,8,1.08,14,24.1537525,120.70389083,121.2,0.074,0.0,6.9,9,1.38,0,24.153671340716144,120.70388217548216,24.153667242883692,120.70387548955799,180.03,220.77,126.52,16.71,18.5,20.22,76.71,84.97,92.84,2025-10-09T17:23:59.731866,24.153671340716144,120.70388217548215
24.15368267,120.70385433,106.8,0.333,0.0,5.45,9,1.09,14,24.15363,120.70390883,146.0,0.407,0.0,5.4,8,1.08,14,24.1537525,120.70389033,121.2,0.111,0.0,6.9,9,1.38,0,24.15367148484405,120.70388237916544,24.153667404634955,120.70387597233848,194.1,227.8,125.11,19.32,22.55,20.84,88.71,103.56,95.69,2025-10-09T17:23:59.934380,24.153671484844047,120.70388237916544
24.15368267,120.70385433,106.7,0.333,0.0,5.45,9,1.09,14,24.15363017,120.70390883,146.0,0.259,0.0,5.4,8,1.08,14,24.15375267,120.70389033,121.2,0.222,0.0,6.9,9,1.38,0,24.153671581119127,120.70388237916544,24.153667565067426,120.70387643683881,194.1,226.4,123.71,19.12,17.91,19.92,87.8,82.26,91.48,2025-10-09T17:24:00.136943,24.153671581119127,120.70388237916544
24.15368267,120.70385433,106.8,0.259,0.0,5.45,9,1.09,14,24.1536305,120.703909,146.0,0.315,0.0,5.4,8,1.08,14,24.1537525,120.70388983,121.3,0.111,0.0,6.9,9,1.38,0,24.153671691911644,120.70388237347404,24.15366772481066,120.70387688354182,195.5,230.61,123.71,17.82,19.83,17.34,81.81,91.08,79.63,2025-10-09T17:24:00.339746,24.15367169191164,120.703882373474
24.15368267,120.70385433,106.8,0.204,0.0,5.45,10,1.09,14,24.1536305,120.70390933,145.9,0.204,0.0,5.4,8,1.08,14,24.1537525,120.70389017,121.3,0.019,0.0,6.9,9,1.38,0,24.15367198161757,120.70388181685844,24.153667891355703,120.7038772900584,191.28,223.58,123.71,18.28,19.57,19.43,83.93,89.86,89.24,2025-10-09T17:24:00.542095,24.15367198161757,120.70388181685843
24.15368283,120.70385383,106.8,0.315,0.0,5.45,10,1.09,14,24.1536305,120.7039095,145.9,0.407,0.0,5.4,8,1.08,14,24.1537525,120.70389017,121.2,0.13,0.0,6.9,9,1.38,0,24.15367205339693,120.70388166109302,24.153668055319624,120.70387767471003,189.88,223.58,122.3,16.25,18.08,20.45,74.63,83.0,93.88,2025-10-09T17:24:00.744836,24.153672053396928,120.703881661093
24.1536825,120.703854,106.9,0.352,0.0,5.45,10,1.09,14,24.15363083,120.70390967,145.9,0.185,0.0,5.4,8,1.08,14,24.1537525,120.70389017,121.2,0.13,0.0,6.9,9,1.38,0,24.15367203841012,120.70388180590368,24.15366821320143,120.70387805076722,195.5,232.02,120.89,16.59,20.05,20.54,76.16,92.07,94.32,2025-10-09T17:24:00.947352,24.153672038410114,120.70388180590368
24.15368283,120.703854,106.9,0.13,0.0,5.45,10,1.09,14,24.15363067,120.70390933,146.0,0.278,0.0,5.4,8,1.08,14,24.153752,120.70388933,121.0,0.296,0.0,6.9,9,1.38,0,24.153672047855704,120.70388154434848,24.153668366221932,120.70387840196179,182.85,220.77,123.71,17.85,19.79,21.38,81.95,90.89,98.19,2025-10-09T17:24:01.149221,24.1536720478557,120.70388154434849
24.15368283,120.70385383,106.9,0.056,0.0,5.45,10,1.09,14,24.15363083,120.70391,146.0,0.463,0.0,5.4,8,1.08,14,24.153752,120.703889,121.2,0.333,0.0,6.9,9,1.38,0,24.153672112368728,120.70388168933424,24.15366851678404,120.70387874576717,189.88,229.21,122.3,17.43,20.41,11.62,80.03,93.74,53.36,2025-10-09T17:24:01.352176,24.153672112368724,120.70388168933424
24.15368267,120.70385383,106.9,0.111,0.0,5.45,10,1.09,14,24.15363083,120.70391017,146.0,0.111,0.0,5.4,9,1.08,14,24.153752,120.70388883,121.3,0.037,0.0,6.9,9,1.38,0,24.15367096182872,120.70388247708723,24.15366861618353,120.70387910827114,192.69,239.05,119.49,14.94,19.1,22.23,68.59,87.69,102.07,2025-10-09T17:24:01.555690,24.153670961828716,120.70388247708725
24.153683,120.70385367,107.0,0.333,0.0,5.45,10,1.09,14,24.153631,120.70391083,146.0,0.13,0.0,5.4,9,1.08,14,24.15375217,120.70388933,121.3,0.296,0.0,6.9,9,1.38,0,24.15367120172912,120.70388275576066,24.153668721855535,120.70387946841534,170.19,220.77,119.49,19.46,21.58,18.78,89.36,99.08,86.25,2025-10-09T17:24:01.757903,24.15367120172912,120.70388275576066
24.15368317,120.70385383,107.0,0.167,0.0,5.45,10,1.09,14,24.15363067,120.70391133,145.8,0.333,0.0,5.4,9,1.08,14,24.153752,120.7038895,121.2,0.093,0.0,6.9,9,1.38,0,24.153671113254923,120.70388305960527,24.153668820566452,120.70387982726669,175.81,234.83,113.86,14.91,22.99,16.66,68.46,105.57,76.51,2025-10-09T17:24:01.960004,24.15367111325492,120.70388305960529
24.15368283,120.70385317,107.0,0.185,0.0,5.45,10,1.09,14,24.15363067,120.70391133,145.8,0.333,0.0,5.4,9,1.08,14,24.15375167,120.70389033,121.2,0.185,0.0,6.9,9,1.38,0,24.15367091709956,120.70388289103008,24.153668908370705,120.70388016637003,161.75,236.24,112.46,20.74,21.05,20.01,95.25,96.67,91.88,2025-10-09T17:24:02.162523,24.153670917099557,120.70388289103008
24.15368283,120.70385317,107.2,0.296,0.0,5.45,10,1.09,14,24.15363117,120.70391233,145.6,0.222,0.0,5.4,9,1.08,14,24.1537515,120.70389067,121.1,0.204,0.0,6.9,9,1.38,0,24.153671101983846,120.70388335891856,24.153669000481376,120.7038805112023,163.16,237.65,108.24,18.39,20.77,21.42,84.46,95.37,98.36,2025-10-09T17:24:02.365103,24.153671101983846,120.70388335891853
24.1536825,120.70385267,107.3,0.296,0.0,4.85,10,0.97,14,24.15363083,120.7039125,145.7,0.333,0.0,5.4,9,1.08,14,24.15375183,120.70389083,121.0,0.37,0.0,6.9,9,1.38,0,24.15367206119179,120.70388008776736,24.153669126504457,120.70388071765554,150.5,227.8,109.64,18.19,17.0,21.29,83.55,78.06,97.78,2025-10-09T17:24:02.567350,24.15367206119179,120.70388008776735
24.1536825,120.70385217,107.4,0.685,0.0,4.85,10,0.97,14,24.15363117,120.70391317,145.7,0.204,0.0,5.4,9,1.08,14,24.15375133,120.7038915,121.0,0.426,0.0,6.9,9,1.38,0,24.153672124212967,120.703880178784,24.153669250874316,120.70388091954335,158.94,229.21,106.83,18.37,18.63,18.78,84.37,85.57,86.22,2025-10-09T17:24:02.769528,24.153672124212967,120.70388017878399
24.15368217,120.70385233,107.6,0.37,0.0,4.85,10,0.97,14,24.153631,120.70391367,145.4,0.204,0.0,5.4,9,1.08,14,24.15375167,120.70389167,121.0,0.296,0.0,6.9,9,1.38,0,24.15367194104873,120.70388046781817,24.153669364325513,120.70388112454354,161.75,227.8,106.83,16.76,18.83,17.96,76.97,86.46,82.47,2025-10-09T17:24:02.971801,24.15367194104873,120.70388046781814
24.153682,120.703852,107.7,0.185,0.0,4.85,10,0.97,14,24.15363133,120.70391417,145.2,0.204,0.0,5.4,9,1.08,14,24.15375167,120.703892,120.9,0.222,0.0,6.9,9,1.38,0,24.153671980905667,120.70388053508204,24.153669475643373,120.7038813242153,147.69,219.36,104.02,17.35,20.15,17.26,79.66,92.51,79.26,2025-10-09T17:24:03.174321,24.153671980905667,120.70388053508204
24.15368183,120.70385217,107.8,0.389,0.0,4.85,10,0.97,14,24.1536315,120.7039145,145.2,0.074,0.0,5.4,9,1.08,14,24.1537515,120.70389267,121.0,0.352,0.0,6.9,9,1.38,0,24.153671938645445,120.70388082991349,24.15366958184251,120.70388152724043,150.5,236.24,99.8,13.38,19.55,16.28,61.43,89.75,74.74,2025-10-09T17:24:03.377042,24.153671938645445,120.70388082991346
24.153682,120.70385217,107.8,0.222,0.0,4.85,10,0.97,14,24.15363167,120.703915,145.2,0.13,0.0,5.4,9,1.08,14,24.1537515,120.70389283,120.9,0.315,0.0,6.9,9,1.38,0,24.15367208664112,120.70388103847604,24.15366969013274,120.7038817303077,139.25,226.4,99.8,16.71,18.54,20.53,76.74,85.14,94.27,2025-10-09T17:24:03.579274,24.15367208664112,120.70388103847603
24.15368167,120.70385217,107.7,0.352,0.0,5.45,10,1.09,14,24.15363183,120.7039155,144.8,0.167,0.0,5.4,9,1.08,14,24.15375133,120.70389317,120.9,0.241,0.0,6.9,9,1.38,0,24.15367084710277,120.70388461046232,24.153669749625934,120.70388205654896,150.5,232.02,96.99,16.47,20.43,20.48,75.61,93.8,94.03,2025-10-09T17:24:03.781363,24.153670847102767,120.7038846104623
24.1536815,120.70385217,107.7,0.204,0.0,5.45,10,1.09,14,24.15363217,120.70391617,144.8,0.148,0.0,5.4,9,1.08,14,24.15375067,120.703894,120.9,0.13,0.0,6.9,9,1.38,0,24.153670820001285,120.70388501084142,24.153669806218783,120.70388238605021,161.75,240.46,96.99,17.39,19.2,18.42,79.86,88.15,84.58,2025-10-09T17:24:04.184311,24.153670820001285,120.70388501084142
24.15368133,120.703852,107.7,0.241,0.0,5.45,10,1.09,14,24.1536325,120.70391633,144.6,0.185,0.0,5.4,9,1.08,14,24.15375017,120.703895,120.8,0.556,0.0,6.9,9,1.38,0,24.153670811798545,120.70388514787874,24.153669860698255,120.70388270919004,189.88,229.21,116.67,15.65,16.64,20.78,71.84,76.39,95.41,2025-10-09T17:24:04.386566,24.15367081179854,120.70388514787874
24.15368117,120.70385233,107.7,0.407,0.0,5.45,10,1.09,14,24.1536325,120.70391683,144.4,0.093,0.0,5.4,9,1.08,14,24.15375017,120.70389517,120.8,0.093,0.0,6.9,9,1.38,0,24.15367074189814,120.70388552599258,24.15366991093604,120.70388303481293,209.56,223.58,146.21,15.27,18.76,18.36,70.12,86.15,84.3,2025-10-09T17:24:04.589471,24.153670741898136,120.70388552599258
24.153681,120.703852,107.8,0.148,0.0,5.45,10,1.09,14,24.15363283,120.703917,144.1,0.037,0.0,5.4,9,1.08,14,24.15375017,120.70389567,120.8,0.148,0.0,6.9,9,1.38,0,24.15367080584237,120.70388552517082,24.153669961832655,120.70388334938384,247.53,223.58,192.61,15.58,20.27,17.81,71.56,93.09,81.79,2025-10-09T17:24:04.791933,24.15367080584237,120.70388552517082
24.15368117,120.70385217,107.8,0.204,0.0,5.45,10,1.09,14,24.15363333,120.70391733,144.1,0.148,0.0,5.4,9,1.08,14,24.15374967,120.70389567,120.7,0.056,0.0,6.9,9,1.38,0,24.15367101737884,120.7038857376534,24.153670018549924,120.70388366080844,265.81,209.52,231.99,18.28,19.66,18.71,83.93,90.25,85.9,2025-10-09T17:24:04.994626,24.153671017378837,120.7038857376534
24.1536805,120.70385183,107.7,0.333,0.0,5.45,10,1.09,14,24.15363383,120.70391817,143.9,0.296,0.0,5.4,9,1.08,14,24.153749,120.70389567,120.8,0.111,0.0,6.9,9,1.38,0,24.15367083740821,120.70388594093102,24.15367006720951,120.70388396887478,296.75,219.36,265.74,22.91,19.35,22.55,105.19,88.87,103.57,2025-10-09T17:24:05.196613,24.153670837408214,120.70388594093102
24.15368033,120.7038515,108.0,0.074,0.0,5.45,10,1.09,14,24.15363417,120.7039185,143.6,0.148,0.0,5.4,9,1.08,14,24.15374867,120.7038955,120.8,0.204,0.0,6.9,8,1.38,0,24.15366959006189,120.70388575419362,24.153670071162434,120.70388426020047,306.6,203.9,310.74,17.43,17.39,19.65,80.01,79.85,90.22,2025-10-09T17:24:05.399224,24.153669590061895,120.70388575419362
24.15368017,120.70385167,108.0,0.315,0.0,5.45,10,1.09,14,24.1536345,120.70391933,143.4,0.111,0.0,5.4,9,1.08,14,24.1537485,120.703895,120.9,0.019,0.0,6.9,8,1.38,0,24.15366963732829,120.70388611778924,24.153670076510686,120.70388455429415,313.63,196.86,2.77,14.22,17.19,21.03,65.28,78.92,96.57,2025-10-09T17:24:05.602885,24.15366963732829,120.70388611778924
24.15368033,120.7038515,108.0,0.352,0.0,5.45,10,1.09,14,24.1536345,120.70392,143.3,0.185,0.0,5.4,9,1.08,14,24.15374817,120.70389483,120.9,0.167,0.0,6.9,8,1.38,0,24.15366966535176,120.70388630533766,24.153670082549187,120.70388484505065,310.81,194.05,50.58,20.35,16.98,20.15,93.43,77.95,92.54,2025-10-09T17:24:05.805129,24.15366966535176,120.70388630533766
24.1536805,120.70385167,108.0,0.296,0.0,5.45,10,1.09,14,24.15363433,120.7039205,143.1,0.148,0.0,5.4,9,1.08,14,24.153748,120.7038945,121.0,0.148,0.0,6.9,8,1.38,0,24.153669646310387,120.70388655062752,24.153670087662938,120.70388513453844,303.78,210.93,80.11,21.84,21.37,20.87,100.28,98.14,95.82,2025-10-09T17:24:06.007922,24.153669646310387,120.70388655062752
24.1536805,120.70385167,107.9,0.167,0.0,5.45,10,1.09,14,24.15363433,120.70392117,143.1,0.13,0.0,5.4,9,1.08,14,24.153748,120.7038945,121.0,0.037,0.0,6.9,8,1.38,0,24.153669646310387,120.70388683581496,24.15367009252551,120.70388542413733,299.56,210.93,105.42,17.25,17.75,22.65,79.23,81.52,104.02,2025-10-09T17:24:06.211310,24.153669646310387,120.70388683581496
24.15368033,120.70385167,107.9,0.056,0.0,5.45,10,1.09,14,24.15363433,120.70392167,143.0,0.111,0.0,5.4,9,1.08,14,24.15374767,120.70389417,121.0,0.056,0.0,6.9,8,1.38,0,24.153669527815197,120.70388700562548,24.1536700932017,120.7038857099973,275.66,222.18,113.86,16.36,18.56,21.36,75.11,85.21,98.08,2025-10-09T17:24:06.412985,24.153669527815193,120.70388700562549
24.1536805,120.70385183,107.9,0.167,0.0,5.45,10,1.09,14,24.1536345,120.70392183,142.9,0.296,0.0,5.4,9,1.08,14,24.15374733,120.70389433,121.1,0.167,0.0,6.9,8,1.38,0,24.1536696313361,120.70388716562552,24.15367009717826,120.70388599192306,250.35,226.4,119.49,17.85,17.68,20.33,81.96,81.19,93.37,2025-10-09T17:24:06.615462,24.1536696313361,120.70388716562553
24.15368017,120.70385167,107.8,0.259,0.0,5.45,10,1.09,14,24.15363417,120.70392267,142.8,0.167,0.0,6.9,9,1.38,14,24.15374717,120.70389483,121.1,0.222,0.0,6.9,8,1.38,0,24.153676267501687,120.70388057346344,24.153670318582286,120.70388604860865,233.47,230.61,123.71,16.3,19.14,18.6,74.86,87.9,85.39,2025-10-09T17:24:06.818176,24.153676267501694,120.70388057346348
24.15368017,120.70385217,107.8,0.389,0.0,5.45,10,1.09,14,24.15363433,120.70392333,142.6,0.037,0.0,6.9,9,1.38,14,24.15374667,120.70389517,121.0,0.204,0.0,6.9,8,1.38,0,24.1536762394037,120.70388109843944,24.153670532859003,120.70388611962228,216.6,237.65,125.11,15.41,17.01,21.54,70.77,78.11,98.89,2025-10-09T17:24:07.021364,24.1536762394037,120.70388109843945
24.15368017,120.70385233,107.7,0.167,0.0,5.45,10,1.09,14,24.15363433,120.703924,142.5,0.222,0.0,6.9,9,1.38,14,24.15374617,120.7038955,121.0,0.296,0.0,6.9,8,1.38,0,24.153676161353737,120.70388144419836,24.153670738627365,120.70388619868866,196.91,234.83,127.92,16.27,18.48,18.67,74.72,84.85,85.71,2025-10-09T17:24:07.223740,24.153676161353737,120.70388144419839
24.15368017,120.70385217,107.7,0.204,0.0,5.45,10,1.09,14,24.15363433,120.70392483,142.5,0.111,0.0,6.9,9,1.38,14,24.15374583,120.70389567,121.0,0.185,0.0,6.9,8,1.38,0,24.153676108279758,120.70388164478922,24.153670936968414,120.7038862808864,184.25,239.05,127.92,17.83,19.03,15.13,81.89,87.39,69.46,2025-10-09T17:24:07.425901,24.15367610827976,120.70388164478923
24.1536805,120.70385233,107.7,0.111,0.0,5.45,10,1.09,14,24.153634,120.70392567,142.4,0.111,0.0,6.9,9,1.38,14,24.1537455,120.70389583,121.0,0.111,0.0,6.9,8,1.38,0,24.15367612920189,120.70388201708512,24.15367113047976,120.70388637158536,174.41,232.02,127.92,19.08,19.27,17.83,87.59,88.5,81.86,2025-10-09T17:24:07.628668,24.153676129201894,120.70388201708515
24.1536805,120.70385267,107.7,0.241,0.0,5.45,10,1.09,14,24.15363383,120.7039265,142.3,0.222,0.0,6.9,9,1.38,14,24.15374533,120.70389633,121.0,0.407,0.0,6.9,8,1.38,0,24.153676049590924,120.70388253503904,24.153671316137267,120.70388647510877,189.88,232.02,116.67,16.53,21.02,19.96,75.9,96.54,91.67,2025-10-09T17:24:07.832078,24.153676049590928,120.70388253503904
24.15368083,120.70385317,107.6,0.333,0.0,5.45,10,1.09,14,24.15363383,120.70392733,142.2,0.296,0.0,6.9,9,1.38,14,24.15374517,120.70389617,120.9,0.185,0.0,6.9,8,1.38,0,24.153676200076003,120.70388303503906,24.15367150141408,120.70388659046806,181.44,234.83,67.46,20.22,18.8,19.63,92.86,86.32,90.15,2025-10-09T17:24:08.034374,24.153676200076006,120.70388303503908
