A_Date,A_Time,A_Lat,A_Lon,A_Alt,A_Spd,A_Crs,A_SatUsed,A_HDOP,A_NSatView,B_Date,B_Time,B_Lat,B_Lon,B_Alt,B_Spd,B_Crs,B_SatUsed,B_HDOP,B_NSatView,C_Date,C_Time,C_Lat,C_Lon,C_Alt,C_Spd,C_Crs,C_SatUsed,C_HDOP,C_NSatView,Roll,Pitch,Yaw,Ax,Ay,Az,Gx,Gy,Gz,Timestamp
2025-10-09,16:59:11,24.16161783,120.72583933,121.7,44.855,285.63,8,0.93,14,2025-10-09,16:59:11,24.16149767,120.72587833,142.0,43.707,287.25,9,1.3,13,2025-10-09,16:59:11,24.1615145,120.72591167,145.6,43.337,286.87,10,0.99,13,329.10,322.03,133.56,17.61,16.34,18.79,80.86,75.01,86.28,2025-10-09T16:59:16.632061
2025-10-09,16:59:11,24.161624,120.72581583,122.2,45.411,285.84,8,0.93,14,2025-10-09,16:59:11,24.1615025,120.72585417,141.9,43.892,285.89,9,1.3,13,2025-10-09,16:59:11,24.16152283,120.72588833,145.5,43.318,287.52,10,0.99,13,316.44,326.24,132.15,18.52,17.56,20.61,85.03,80.62,94.63,2025-10-09T16:59:16.835774
2025-10-09,16:59:11,24.16163317,120.72579183,122.7,45.485,287.13,8,0.93,14,2025-10-09,16:59:11,24.161516,120.72580567,141.9,44.67,285.56,9,1.3,13,2025-10-09,16:59:11,24.16153317,120.7258645,145.2,43.874,288.92,10,0.99,13,295.35,333.28,130.74,16.91,15.25,23.85,77.63,70.04,109.52,2025-10-09T16:59:17.039348
2025-10-09,16:59:11,24.161644,120.72576867,122.8,45.911,288.89,8,0.93,14,2025-10-09,16:59:11,24.16152383,120.72577967,141.9,46.115,286.07,9,1.3,13,2025-10-09,16:59:11,24.16154267,120.725842,144.8,43.411,289.91,10,0.99,13,282.69,347.34,127.93,23.25,15.15,22.96,106.76,69.57,105.42,2025-10-09T16:59:17.250583
2025-10-09,16:59:12,24.16165417,120.7257435,122.7,46.8,289.7,8,0.93,14,2025-10-09,16:59:12,24.161533,120.7257535,141.6,47.245,286.82,9,1.12,13,2025-10-09,16:59:12,24.161548,120.725817,144.3,44.392,287.02,9,1.04,13,268.63,352.96,123.71,20.35,14.48,23.15,93.43,66.51,106.29,2025-10-09T16:59:17.455858
2025-10-09,16:59:12,24.16166333,120.72571983,122.7,45.522,290.25,8,0.93,14,2025-10-09,16:59:12,24.16154083,120.72573017,141.5,46.374,287.44,9,1.12,13,2025-10-09,16:59:12,24.16155383,120.72579383,143.8,43.8,286.73,9,1.04,13,255.97,348.74,118.09,19.44,12.94,21.73,89.28,59.41,99.77,2025-10-09T16:59:17.658571
2025-10-09,16:59:12,24.16166767,120.72569517,122.6,46.059,288.53,9,0.93,14,2025-10-09,16:59:12,24.16154783,120.725685,141.5,44.652,285.68,9,1.12,13,2025-10-09,16:59:12,24.1615585,120.72576983,143.5,44.115,285.5,9,1.04,13,246.13,347.34,115.27,17.96,10.73,19.35,82.48,49.26,88.87,2025-10-09T16:59:17.862657
2025-10-09,16:59:12,24.1616695,120.72566967,122.9,46.207,286.46,9,0.93,14,2025-10-09,16:59:12,24.16154783,120.725685,141.2,44.652,285.68,9,1.12,13,2025-10-09,16:59:12,24.16156367,120.72574583,143.2,44.226,284.79,9,0.92,13,239.10,357.18,109.65,18.92,14.21,22.24,86.88,65.24,102.13,2025-10-09T16:59:18.067269
2025-10-09,16:59:12,24.16167433,120.72564633,123.4,46.096,286.31,9,0.93,14,2025-10-09,16:59:12,24.1615535,120.725661,141.0,44.707,285.04,9,1.12,13,2025-10-09,16:59:12,24.161567,120.72572233,143.1,43.744,283.48,9,0.92,13,241.91,355.78,99.81,21.23,13.00,21.41,97.47,59.70,98.32,2025-10-09T16:59:18.271227
2025-10-09,16:59:13,24.16168067,120.72562167,123.9,46.078,286.23,9,0.93,14,2025-10-09,16:59:13,24.16156617,120.725614,141.0,43.652,284.41,9,1.12,13,2025-10-09,16:59:13,24.16157,120.72569783,143.1,43.911,282.14,9,0.92,13,250.35,1.40,84.34,15.54,13.49,18.40,71.34,61.93,84.50,2025-10-09T16:59:18.475934
2025-10-09,16:59:13,24.1616885,120.725597,123.8,46.3,286.49,9,0.93,14,2025-10-09,16:59:13,24.16156617,120.725614,140.1,43.652,284.41,9,1.12,13,2025-10-09,16:59:13,24.1615775,120.72567433,143.1,43.244,283.47,9,0.92,13,243.31,359.99,74.49,23.39,14.98,22.46,107.41,68.78,103.15,2025-10-09T16:59:18.679589
2025-10-09,16:59:13,24.16169767,120.72557217,123.7,46.374,287.19,9,1.13,14,2025-10-09,16:59:13,24.16157583,120.72558833,140.1,44.689,285.19,9,1.12,13,2025-10-09,16:59:13,24.16158633,120.72564967,143.2,43.966,284.32,9,0.92,13,248.94,355.78,67.46,15.39,13.17,22.52,70.67,60.45,103.41,2025-10-09T16:59:18.882779
2025-10-09,16:59:13,24.16170517,120.72554667,123.8,46.096,287.01,9,1.13,14,2025-10-09,16:59:13,24.16158383,120.72556317,139.7,45.244,285.46,9,1.12,13,2025-10-09,16:59:13,24.1615955,120.72562533,142.9,43.689,285.5,9,1.04,13,237.69,358.59,61.84,21.10,15.78,20.66,96.90,72.48,94.87,2025-10-09T16:59:19.085456
2025-10-09,16:59:13,24.161712,120.72552,123.5,46.578,286.75,9,1.13,14,2025-10-09,16:59:13,24.16159067,120.725537,139.2,45.837,284.95,9,1.12,13,2025-10-09,16:59:13,24.161601,120.72560267,142.6,42.596,286.82,9,1.04,13,232.06,357.18,54.81,18.04,16.32,21.88,82.85,74.93,100.46,2025-10-09T16:59:19.290214
2025-10-09,16:59:14,24.16171917,120.72549467,123.2,46.152,286.76,9,1.0,14,2025-10-09,16:59:14,24.16159767,120.7255105,138.9,46.596,284.5,8,1.3,13,2025-10-09,16:59:14,24.1616025,120.72558333,142.6,38.448,285.22,9,1.04,13,244.72,357.18,33.71,20.48,13.59,21.64,94.06,62.40,99.35,2025-10-09T16:59:19.494728
2025-10-09,16:59:14,24.1617245,120.7254695,123.2,46.022,285.6,9,1.0,14,2025-10-09,16:59:14,24.16160433,120.7254835,138.9,47.282,284.0,8,1.3,13,2025-10-09,16:59:14,24.161603,120.725562,142.6,38.022,283.96,9,1.04,13,254.56,5.62,8.40,18.87,13.82,20.40,86.65,63.47,93.65,2025-10-09T16:59:19.708089
2025-10-09,16:59:14,24.1617315,120.72544717,122.9,45.559,287.19,9,1.0,14,2025-10-09,16:59:14,24.1616085,120.72545817,138.7,46.93,283.26,8,1.3,13,2025-10-09,16:59:14,24.16160567,120.72554033,142.7,38.41,284.63,9,1.17,13,255.97,4.21,350.12,18.21,17.12,24.61,83.62,78.63,113.03,2025-10-09T16:59:19.919247
2025-10-09,16:59:14,24.1617385,120.72542517,123.1,44.689,288.08,9,1.0,14,2025-10-09,16:59:14,24.16161517,120.72543283,138.5,46.948,283.75,8,1.3,13,2025-10-09,16:59:14,24.1616095,120.725516,143.2,40.448,285.33,9,1.17,13,264.41,11.24,334.65,23.25,13.56,24.88,106.75,62.26,114.23,2025-10-09T16:59:20.132984
2025-10-09,16:59:14,24.16174483,120.72539933,123.2,45.652,288.63,9,1.0,14,2025-10-09,16:59:14,24.16162217,120.72540967,138.3,45.652,284.27,8,1.3,13,2025-10-09,16:59:14,24.1616125,120.72549117,143.7,42.059,284.7,9,1.17,13,265.81,11.24,313.56,20.19,10.65,20.68,92.69,48.92,94.96,2025-10-09T16:59:20.348324
2025-10-09,16:59:15,24.161754,120.72534167,123.4,47.059,286.98,9,1.0,14,2025-10-09,16:59:15,24.1616375,120.72536017,137.9,46.115,285.46,8,1.3,13,2025-10-09,16:59:15,24.161627,120.72541167,143.9,46.411,285.63,8,1.17,13,271.44,11.24,288.25,17.26,16.01,19.12,79.24,73.53,87.80,2025-10-09T16:59:20.764310
2025-10-09,16:59:15,24.16175917,120.72531483,123.3,46.985,286.36,9,1.0,14,2025-10-09,16:59:15,24.16164267,120.7253325,137.8,47.633,284.22,8,1.3,13,2025-10-09,16:59:15,24.1616325,120.72538583,143.8,47.356,286.05,9,1.15,13,277.06,7.03,282.62,18.77,13.68,23.18,86.20,62.82,106.46,2025-10-09T16:59:20.972234
2025-10-09,16:59:15,24.16176517,120.72528667,123.1,48.041,285.75,9,1.0,14,2025-10-09,16:59:15,24.16164983,120.72530767,137.8,46.874,284.52,8,1.3,13,2025-10-09,16:59:15,24.16163733,120.7253605,143.7,47.152,285.96,9,1.15,13,281.28,354.37,271.37,22.85,14.85,21.24,104.94,68.19,97.53,2025-10-09T16:59:21.177606
2025-10-09,16:59:15,24.16177117,120.72525883,123.0,48.337,285.52,9,1.0,14,2025-10-09,16:59:15,24.1616575,120.725282,137.6,47.263,284.76,8,1.3,13,2025-10-09,16:59:16,24.16164283,120.72533683,143.6,45.337,285.93,9,1.15,13,282.69,347.34,260.12,21.31,16.83,22.82,97.85,77.27,104.76,2025-10-09T16:59:21.382495
2025-10-09,16:59:16,24.16177667,120.72523283,123.0,47.967,284.98,9,1.0,14,2025-10-09,16:59:16,24.16166533,120.72525767,137.4,46.726,285.75,8,1.3,13,2025-10-09,16:59:16,24.161648,120.72531083,143.4,45.152,286.15,9,1.01,13,296.75,348.74,254.49,20.41,14.87,19.01,93.72,68.30,87.27,2025-10-09T16:59:21.586593
2025-10-09,16:59:16,24.16179067,120.72518183,123.0,47.615,286.43,9,1.0,14,2025-10-09,16:59:16,24.1616765,120.72523217,137.1,47.337,287.23,8,1.3,13,2025-10-09,16:59:16,24.16165467,120.72528533,143.7,45.096,286.06,9,1.01,13,316.44,333.28,246.06,21.84,14.55,20.63,100.27,66.83,94.74,2025-10-09T16:59:21.790303
2025-10-09,16:59:16,24.16179633,120.72515533,122.8,47.282,285.88,9,1.0,14,2025-10-09,16:59:16,24.16168417,120.72520733,137.0,47.115,286.97,8,1.04,13,2025-10-09,16:59:16,24.16166167,120.7252605,143.6,44.818,286.35,9,1.01,13,338.94,337.49,236.21,21.14,15.46,22.88,97.08,70.97,105.08,2025-10-09T16:59:21.993326
2025-10-09,16:59:16,24.161801,120.72512867,122.6,47.485,285.38,9,1.0,14,2025-10-09,16:59:16,24.16169017,120.72518467,136.8,45.578,285.97,8,1.04,13,2025-10-09,16:59:16,24.161666,120.72523567,143.1,44.818,285.67,9,1.01,13,353.00,330.46,226.37,18.95,14.75,22.99,86.99,67.72,105.56,2025-10-09T16:59:22.198270
2025-10-09,16:59:17,24.161806,120.72510133,122.7,47.874,285.17,9,1.0,14,2025-10-09,16:59:16,24.16169833,120.72516133,136.1,45.318,286.3,8,1.04,13,2025-10-09,16:59:17,24.16167233,120.7252095,142.9,45.522,285.43,9,1.15,13,355.81,324.84,219.34,19.24,14.17,22.23,88.37,65.09,102.06,2025-10-09T16:59:22.402830
2025-10-09,16:59:17,24.16181117,120.72507367,122.8,48.096,284.4,9,1.0,14,2025-10-09,16:59:17,24.1617065,120.72513783,135.7,45.263,286.18,7,1.22,13,2025-10-09,16:59:17,24.161677,120.7251845,142.8,45.152,286.51,9,1.01,13,5.66,327.66,215.12,18.27,14.90,19.91,83.91,68.41,91.40,2025-10-09T16:59:22.606357
2025-10-09,16:59:17,24.16181533,120.72504617,122.9,48.43,284.22,9,1.0,14,2025-10-09,16:59:17,24.16172033,120.7250885,135.6,45.911,285.67,7,1.22,13,2025-10-09,16:59:17,24.1616815,120.72515817,143.3,45.411,285.73,9,1.15,13,15.50,322.03,209.49,22.98,12.30,18.64,105.53,56.49,85.60,2025-10-09T16:59:22.810703
2025-10-09,16:59:17,24.16181917,120.725022,122.8,47.004,284.39,9,1.0,14,2025-10-09,16:59:17,24.161728,120.72506317,135.8,46.559,286.1,7,1.22,13,2025-10-09,16:59:17,24.16168617,120.72513083,143.9,46.152,285.67,9,1.01,13,18.31,319.22,205.27,21.91,12.65,22.07,100.61,58.09,101.35,2025-10-09T16:59:23.014003
2025-10-09,16:59:17,24.16182217,120.72499717,123.0,46.541,284.16,9,1.0,14,2025-10-09,16:59:17,24.16173483,120.725041,135.8,45.3,286.77,7,1.22,13,2025-10-09,16:59:17,24.16169033,120.7251075,144.5,44.67,285.54,9,1.01,13,21.13,317.81,203.87,17.23,14.32,25.27,79.13,65.75,116.01,2025-10-09T16:59:23.216263
2025-10-09,16:59:18,24.16182633,120.724971,123.3,46.985,284.54,9,1.0,14,2025-10-09,16:59:18,24.16174117,120.7250145,136.1,46.467,285.92,7,1.22,13,2025-10-09,16:59:18,24.1616965,120.72508233,144.9,44.855,286.29,9,1.01,13,22.53,319.22,202.46,24.10,19.28,20.59,110.66,88.53,94.53,2025-10-09T16:59:23.420626
2025-10-09,16:59:18,24.16183067,120.72494667,123.3,46.615,284.28,9,1.0,14,2025-10-09,16:59:18,24.16174117,120.7250145,136.2,46.467,285.92,7,1.34,13,2025-10-09,16:59:18,24.16170183,120.7250535,146.1,46.819,285.92,9,1.01,13,23.94,324.84,201.06,18.54,19.17,20.62,85.11,88.02,94.69,2025-10-09T16:59:23.624225
2025-10-09,16:59:18,24.161837,120.7249195,123.8,47.596,284.76,9,1.0,14,2025-10-09,16:59:18,24.16174617,120.72498933,136.2,46.615,284.46,7,1.34,13,2025-10-09,16:59:18,24.16170717,120.72502433,146.9,48.393,285.47,9,1.01,13,26.75,320.62,199.65,25.82,14.62,16.77,118.54,67.13,77.02,2025-10-09T16:59:23.827690
2025-10-09,16:59:18,24.16184233,120.7248935,124.0,47.578,284.67,9,1.14,14,2025-10-09,16:59:18,24.1617535,120.72496517,136.0,46.559,285.05,7,1.34,13,2025-10-09,16:59:18,24.16171367,120.72499667,147.1,49.411,285.33,9,1.01,13,29.56,327.66,196.84,16.62,12.83,16.30,76.32,58.92,74.83,2025-10-09T16:59:24.032442
2025-10-09,16:59:18,24.1618495,120.72486433,124.3,49.245,285.01,9,1.14,14,2025-10-09,16:59:18,24.16176717,120.72491383,136.0,47.578,285.7,7,1.34,13,2025-10-09,16:59:18,24.16171917,120.72497,147.2,49.485,285.4,9,1.01,13,28.16,319.22,192.62,12.56,12.09,21.85,57.69,55.50,100.31,2025-10-09T16:59:24.236124
2025-10-09,16:59:19,24.16185583,120.72483767,124.3,49.393,284.88,9,1.14,14,2025-10-09,16:59:18,24.16176717,120.72491383,135.8,47.578,285.7,7,1.34,13,2025-10-09,16:59:19,24.16172533,120.72494317,147.6,49.115,285.47,9,1.01,13,29.56,320.62,191.21,22.50,11.74,22.04,103.32,53.93,101.21,2025-10-09T16:59:24.439956
2025-10-09,16:59:19,24.16186117,120.724812,124.3,48.911,284.66,9,1.14,14,2025-10-09,16:59:19,24.161774,120.724889,135.8,47.207,285.66,7,1.34,13,2025-10-09,16:59:19,24.16173233,120.72491817,147.6,48.171,285.53,9,1.01,13,38.00,323.44,184.18,21.24,19.19,19.89,97.52,88.11,91.33,2025-10-09T16:59:24.646321
2025-10-09,16:59:19,24.1618665,120.72478517,124.3,49.004,284.87,9,1.14,14,2025-10-09,16:59:19,24.16178883,120.72484183,135.9,46.281,286.06,7,1.34,13,2025-10-09,16:59:19,24.16173933,120.72489233,147.2,48.837,285.65,9,1.01,13,43.63,323.44,182.77,19.93,11.12,17.23,91.51,51.08,79.12,2025-10-09T16:59:24.854488
2025-10-09,16:59:19,24.16187117,120.72476033,124.3,48.022,285.05,9,1.14,14,2025-10-09,16:59:19,24.16179617,120.72481667,135.4,46.744,286.82,7,1.34,13,2025-10-09,16:59:19,24.1617455,120.72486733,146.8,48.337,284.89,9,1.01,13,46.44,323.44,179.96,19.71,12.99,21.96,90.52,59.64,100.82,2025-10-09T16:59:25.059547
2025-10-09,16:59:19,24.16187683,120.724736,124.8,47.337,285.86,9,1.0,14,2025-10-09,16:59:19,24.16179617,120.72481667,135.3,46.744,286.82,7,1.34,13,2025-10-09,16:59:19,24.16175183,120.7248435,146.6,47.282,285.71,9,1.01,13,50.66,320.62,174.34,18.04,14.85,22.01,82.84,68.17,101.05,2025-10-09T16:59:25.263502
2025-10-09,16:59:20,24.1618825,120.72470933,125.1,47.782,284.59,9,1.0,14,2025-10-09,16:59:19,24.1618035,120.724792,135.3,46.8,286.78,7,1.34,13,2025-10-09,16:59:20,24.161759,120.72481783,146.1,48.041,284.73,9,1.01,13,52.06,320.62,167.31,22.21,14.09,20.66,102.01,64.68,94.86,2025-10-09T16:59:25.467483
2025-10-09,16:59:20,24.16189067,120.72468267,125.0,48.208,286.51,9,1.14,14,2025-10-09,16:59:20,24.16181367,120.72474533,135.0,45.355,284.87,7,1.36,13,2025-10-09,16:59:20,24.16176667,120.72479467,145.1,47.559,285.45,9,1.01,13,47.85,323.44,163.09,20.30,16.52,18.31,93.21,75.87,84.07,2025-10-09T16:59:25.671014
2025-10-09,16:59:20,24.1618985,120.7246565,124.3,48.374,287.13,9,1.14,14,2025-10-09,16:59:20,24.161812,120.724722,134.6,44.392,281.52,8,1.19,13,2025-10-09,16:59:20,24.16177333,120.72477033,144.6,46.948,285.06,9,1.01,13,49.25,331.88,163.09,20.67,16.42,22.84,94.94,75.40,104.86,2025-10-09T16:59:25.874585
2025-10-09,16:59:20,24.16190467,120.72463083,124.0,47.689,286.35,9,1.14,14,2025-10-09,16:59:20,24.161812,120.724722,135.2,44.392,281.52,8,1.05,13,2025-10-09,16:59:20,24.16177967,120.7247445,144.5,46.948,285.13,9,1.01,13,45.03,323.44,160.27,20.67,15.00,20.15,94.93,68.87,92.50,2025-10-09T16:59:26.090648
2025-10-09,16:59:20,24.16190967,120.72460467,123.8,47.578,284.95,9,1.14,14,2025-10-09,16:59:20,24.1618215,120.72466967,135.2,45.226,282.84,8,1.05,13,2025-10-09,16:59:20,24.16178633,120.7247185,144.6,46.874,285.27,9,1.15,13,33.78,324.84,160.27,17.84,14.02,22.49,81.90,64.38,103.26,2025-10-09T16:59:26.299115
2025-10-09,16:59:21,24.16191617,120.72458017,123.8,47.152,285.39,9,1.14,14,2025-10-09,16:59:21,24.16183017,120.72464383,136.6,46.226,284.21,9,0.94,13,2025-10-09,16:59:21,24.1618,120.72466733,144.4,46.985,285.61,9,1.15,13,30.97,320.62,160.27,19.33,13.44,23.78,88.78,61.69,109.20,2025-10-09T16:59:26.506156
2025-10-09,16:59:21,24.16192067,120.72455383,123.5,47.17,285.51,9,1.14,14,2025-10-09,16:59:21,24.16183017,120.72464383,136.4,46.226,284.21,9,0.93,13,2025-10-09,16:59:21,24.16180667,120.72464217,144.4,47.059,285.86,9,1.01,13,32.38,320.62,161.68,20.32,16.06,18.59,93.30,73.73,85.36,2025-10-09T16:59:26.709881
2025-10-09,16:59:21,24.16192517,120.72452683,123.5,47.559,285.55,9,1.14,14,2025-10-09,16:59:21,24.161834,120.72461883,137.0,45.893,284.38,9,0.85,13,2025-10-09,16:59:21,24.161814,120.72461717,144.3,46.837,285.6,9,1.01,13,18.31,323.44,165.90,18.67,15.21,24.56,85.72,69.82,112.78,2025-10-09T16:59:26.916186
2025-10-09,16:59:21,24.161931,120.72450083,123.4,47.059,285.29,9,1.14,14,2025-10-09,16:59:21,24.16184183,120.724593,137.0,46.782,285.49,9,0.93,13,2025-10-09,16:59:21,24.16182,120.724592,144.0,46.467,285.56,9,1.01,13,9.88,317.81,167.31,21.95,13.92,19.52,100.80,63.93,89.63,2025-10-09T16:59:27.120171
2025-10-09,16:59:22,24.16194183,120.72445,123.4,46.652,285.3,9,1.14,14,2025-10-09,16:59:21,24.16184767,120.72456783,137.3,46.67,285.43,9,0.93,13,2025-10-09,16:59:22,24.16182567,120.72456667,144.1,46.985,285.69,9,1.01,13,7.06,320.62,170.12,19.93,17.59,21.16,91.54,80.75,97.19,2025-10-09T16:59:27.324206
2025-10-09,16:59:22,24.16194667,120.72442483,123.3,46.319,285.11,9,1.14,14,2025-10-09,16:59:21,24.16185417,120.7245425,137.3,46.744,285.83,9,0.93,13,2025-10-09,16:59:22,24.16183167,120.72454267,144.1,46.411,285.38,9,1.01,13,9.88,326.25,170.12,22.99,12.11,18.28,105.57,55.59,83.95,2025-10-09T16:59:27.528358
2025-10-09,16:59:22,24.16195117,120.72439983,123.4,46.448,284.25,9,1.14,14,2025-10-09,16:59:22,24.1618595,120.72451733,137.6,46.337,284.71,9,0.93,13,2025-10-09,16:59:22,24.16183733,120.72451717,143.8,46.207,286.22,9,1.01,13,9.88,319.22,171.52,19.57,13.87,23.98,89.86,63.70,110.10,2025-10-09T16:59:27.731744
2025-10-09,16:59:22,24.16195117,120.72439983,123.4,46.448,284.25,9,1.14,14,2025-10-09,16:59:22,24.16186333,120.724493,138.0,45.689,283.58,9,0.85,13,2025-10-09,16:59:22,24.16184383,120.72449217,144.0,46.244,286.04,9,1.01,13,12.69,327.66,172.93,21.84,16.43,17.85,100.27,75.46,81.96,2025-10-09T16:59:27.935814
2025-10-09,16:59:22,24.16195633,120.72437483,123.3,46.022,284.71,9,1.14,14,2025-10-09,16:59:22,24.161866,120.7244685,138.6,45.318,282.2,9,0.85,13,2025-10-09,16:59:22,24.16185,120.72446767,143.9,46.374,285.99,9,1.01,13,9.88,324.84,177.15,16.93,16.60,19.44,77.75,76.21,89.27,2025-10-09T16:59:28.153418
2025-10-09,16:59:22,24.16196167,120.72435017,123.4,46.022,285.3,9,1.14,14,2025-10-09,16:59:22,24.16186917,120.724444,139.2,45.059,282.22,9,0.85,13,2025-10-09,16:59:23,24.16185567,120.72444283,143.8,46.078,285.83,9,1.01,13,0.03,315.00,179.96,15.90,12.91,20.79,73.00,59.30,95.49,2025-10-09T16:59:28.374206
2025-10-09,16:59:23,24.161967,120.72432567,123.6,45.689,285.28,9,1.14,14,2025-10-09,16:59:23,24.16187783,120.72439433,139.2,45.189,281.56,9,0.85,13,2025-10-09,16:59:23,24.1618605,120.7244175,143.9,46.152,285.07,9,1.01,13,355.81,317.81,182.77,18.37,14.63,23.27,84.33,67.16,106.83,2025-10-09T16:59:28.586507
2025-10-09,16:59:23,24.16197283,120.72430083,123.4,45.763,285.37,9,1.14,14,2025-10-09,16:59:23,24.16188967,120.7243445,139.9,45.652,282.82,9,0.93,13,2025-10-09,16:59:23,24.161866,120.7243925,144.1,45.93,285.14,9,1.01,13,1.44,312.19,184.18,19.25,15.95,21.49,88.37,73.23,98.67,2025-10-09T16:59:28.790731
2025-10-09,16:59:23,24.16197817,120.72427667,123.2,45.393,285.38,9,1.14,14,2025-10-09,16:59:23,24.16189383,120.724319,140.2,45.559,281.77,9,0.93,13,2025-10-09,16:59:23,24.16187117,120.72436717,144.3,46.17,284.79,9,1.03,13,2.85,320.62,186.99,18.58,17.61,18.70,85.33,80.87,85.87,2025-10-09T16:59:28.994824
2025-10-09,16:59:23,24.16199017,120.7242305,123.2,44.078,287.1,9,1.14,14,2025-10-09,16:59:23,24.16189383,120.724319,140.3,45.559,281.77,9,0.96,13,2025-10-09,16:59:23,24.16187717,120.72434233,144.4,46.022,284.98,8,1.21,13,355.81,320.62,189.81,18.43,14.73,23.96,84.62,67.62,110.03,2025-10-09T16:59:29.199821
2025-10-09,16:59:24,24.161996,120.72420567,123.2,44.707,286.73,9,1.14,14,2025-10-09,16:59:24,24.16190567,120.724271,140.5,44.8,282.85,8,0.96,13,2025-10-09,16:59:24,24.161883,120.7243175,144.4,46.189,285.27,8,1.21,13,0.03,320.62,191.21,21.18,15.17,23.45,97.24,69.66,107.66,2025-10-09T16:59:29.403925
2025-10-09,16:59:24,24.16200167,120.72418067,123.2,45.207,286.22,8,1.14,14,2025-10-09,16:59:24,24.16190567,120.724271,140.5,44.8,282.85,7,0.96,13,2025-10-09,16:59:24,24.16188883,120.72429333,144.3,45.837,285.31,8,1.21,13,0.03,322.03,191.21,10.42,13.48,22.66,47.85,61.89,104.06,2025-10-09T16:59:29.608381
2025-10-09,16:59:24,24.1620065,120.724157,123.2,44.355,284.58,8,1.14,14,2025-10-09,16:59:24,24.16191033,120.7242475,140.5,44.244,282.72,7,0.96,13,2025-10-09,16:59:24,24.16189433,120.72427033,144.2,44.781,285.26,8,1.21,13,2.85,316.41,191.21,19.90,13.36,20.61,91.36,61.35,94.63,2025-10-09T16:59:29.815341
2025-10-09,16:59:24,24.16201033,120.72413433,123.1,43.244,283.21,8,1.14,14,2025-10-09,16:59:24,24.16191417,120.72422633,140.8,42.244,282.62,7,1.06,13,2025-10-09,16:59:24,24.1619005,120.72424667,144.3,44.707,286.25,8,1.03,13,0.03,316.41,195.43,18.08,13.93,20.19,83.00,63.97,92.72,2025-10-09T16:59:30.019213
2025-10-09,16:59:24,24.16201467,120.72411233,123.3,42.17,283.5,8,1.14,14,2025-10-09,16:59:24,24.16192133,120.72418633,140.8,39.725,282.16,7,1.06,13,2025-10-09,16:59:24,24.16190817,120.72422417,144.4,44.244,288.52,8,1.03,13,5.66,316.41,196.84,18.85,13.85,21.14,86.54,63.59,97.07,2025-10-09T16:59:30.224100
2025-10-09,16:59:25,24.16201833,120.724092,123.5,40.485,283.22,8,1.14,14,2025-10-09,16:59:24,24.16192133,120.72418633,141.0,39.725,282.16,7,1.06,13,2025-10-09,16:59:25,24.16191417,120.72420133,144.4,43.874,288.07,8,1.03,13,0.03,312.19,198.24,21.05,16.77,19.64,96.67,77.02,90.16,2025-10-09T16:59:30.426601
2025-10-09,16:59:25,24.16202117,120.7240705,123.7,39.744,281.83,8,1.14,14,2025-10-09,16:59:25,24.161934,120.72414233,141.0,41.096,283.64,7,1.06,13,2025-10-09,16:59:25,24.16192133,120.724178,144.4,44.022,288.62,8,1.03,13,0.03,310.78,201.06,18.49,15.27,18.97,84.92,70.13,87.11,2025-10-09T16:59:30.635668
2025-10-09,16:59:25,24.16202417,120.72404867,123.6,39.614,281.56,8,1.14,14,2025-10-09,16:59:25,24.16193367,120.72412017,141.0,40.744,280.39,7,1.06,13,2025-10-09,16:59:25,24.16192567,120.72415933,144.5,41.429,288.21,8,1.03,13,355.81,312.18,202.46,24.99,17.98,19.73,114.77,82.56,90.60,2025-10-09T16:59:30.842612
2025-10-09,16:59:25,24.16203067,120.72402667,123.7,39.725,283.8,9,1.14,14,2025-10-09,16:59:25,24.16193367,120.72412017,140.9,40.744,280.39,7,1.06,13,2025-10-09,16:59:25,24.1619285,120.72414017,144.4,39.633,286.05,8,1.03,13,358.63,313.59,205.27,19.04,14.57,25.23,87.43,66.89,115.87,2025-10-09T16:59:31.047767
2025-10-09,16:59:25,24.16203383,120.72400483,123.3,39.596,283.21,9,1.14,14,2025-10-09,16:59:25,24.161938,120.72409783,140.9,40.522,280.76,7,1.06,13,2025-10-09,16:59:25,24.161933,120.72411683,144.3,40.522,284.89,9,1.01,13,358.63,314.99,210.90,17.92,16.80,20.57,82.30,77.16,94.46,2025-10-09T16:59:31.252461
2025-10-09,16:59:26,24.16203883,120.7239825,123.2,39.929,283.45,9,1.18,14,2025-10-09,16:59:26,24.16194617,120.724057,141.0,38.911,281.02,7,1.06,13,2025-10-09,16:59:26,24.1619365,120.72409483,144.4,40.374,283.89,9,1.01,13,1.44,310.78,210.90,21.52,15.93,22.31,98.83,73.14,102.46,2025-10-09T16:59:31.456287
2025-10-09,16:59:26,24.16204317,120.72395883,123.0,40.596,282.82,9,1.18,14,2025-10-09,16:59:26,24.16194617,120.724057,140.8,38.911,281.02,8,1.03,13,2025-10-09,16:59:26,24.1619405,120.72407133,144.5,41.04,282.92,9,1.01,13,0.03,312.19,212.31,19.58,13.33,18.17,89.92,61.21,83.45,2025-10-09T16:59:31.661762
2025-10-09,16:59:26,24.16204317,120.72395883,122.7,40.596,282.82,9,1.18,14,2025-10-09,16:59:26,24.16195417,120.72403533,140.8,39.374,282.12,8,1.03,13,2025-10-09,16:59:26,24.161944,120.72405117,144.5,39.874,282.81,9,1.01,13,0.03,317.81,215.12,18.93,14.37,22.78,86.90,65.98,104.60,2025-10-09T16:59:31.875787
